label,dataset,relpath,ext,delimiter,has_header,rows_used,data_rows,cols_mode,cols_min,cols_max,cols_stable,time_format,time_monotonic,median_dt_sec,schema_key
FALL,wrist_data,FALL/wrist_data/FALL/up_fall_wrist_fall.csv,.csv,",",1,2281,2280,12,12,12,1,ts_col0_s,0,1.000000,".csv|,|h1|c12|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/SDL/SDL_acc_14_2.txt,.txt,",",0,785,785,4,4,4,1,ts_col0_ns,1,0.011165,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/SDL/SDL_gyro_14_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/SDL/SDL_gyro_14_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_acc_14_1.txt,.txt,",",0,846,846,4,4,4,1,ts_col0_ns,1,0.010578,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_gyro_14_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_ori_14_3.txt,.txt,",",0,1962,1962,4,4,4,1,ts_col0_us,1,4.992000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_ori_14_1.txt,.txt,",",0,1978,1978,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_ori_14_2.txt,.txt,",",0,1978,1978,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_gyro_14_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.991000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_acc_14_2.txt,.txt,",",0,863,863,4,4,4,1,ts_col0_ns,1,0.010986,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_acc_14_3.txt,.txt,",",0,730,730,4,4,4,1,ts_col0_ns,1,0.011368,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/FOL/FOL_gyro_14_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_ori_14_3.txt,.txt,",",0,1962,1962,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_acc_14_1.txt,.txt,",",0,783,783,4,4,4,1,ts_col0_ns,1,0.010717,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_ori_14_1.txt,.txt,",",0,1965,1965,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_gyro_14_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_ori_14_2.txt,.txt,",",0,1972,1972,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_gyro_14_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_gyro_14_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_acc_14_3.txt,.txt,",",0,837,837,4,4,4,1,ts_col0_ns,1,0.010118,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub14/FALLS/BSC/BSC_acc_14_2.txt,.txt,",",0,734,734,4,4,4,1,ts_col0_ns,1,0.010944,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_gyro_7_2.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_ori_7_3.txt,.txt,",",0,1974,1974,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_acc_7_1.txt,.txt,",",0,842,842,4,4,4,1,ts_col0_ns,1,0.010436,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_acc_7_3.txt,.txt,",",0,928,928,4,4,4,1,ts_col0_ns,1,0.010303,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_gyro_7_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_acc_7_2.txt,.txt,",",0,815,815,4,4,4,1,ts_col0_ns,1,0.012080,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_gyro_7_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_ori_7_2.txt,.txt,",",0,1961,1961,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FKL/FKL_ori_7_1.txt,.txt,",",0,1961,1961,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_acc_7_3.txt,.txt,",",0,757,757,4,4,4,1,ts_col0_ns,1,0.010616,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_ori_7_2.txt,.txt,",",0,1978,1978,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_ori_7_1.txt,.txt,",",0,1976,1976,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_gyro_7_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_acc_7_1.txt,.txt,",",0,821,821,4,4,4,1,ts_col0_ns,1,0.010378,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_gyro_7_2.txt,.txt,",",0,1998,1998,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_ori_7_3.txt,.txt,",",0,1970,1970,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_acc_7_2.txt,.txt,",",0,784,784,4,4,4,1,ts_col0_ns,1,0.010706,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/SDL/SDL_gyro_7_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_acc_7_2.txt,.txt,",",0,936,936,4,4,4,1,ts_col0_ns,1,0.010258,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_gyro_7_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_ori_7_3.txt,.txt,",",0,1968,1968,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_ori_7_2.txt,.txt,",",0,1958,1958,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_acc_7_1.txt,.txt,",",0,867,867,4,4,4,1,ts_col0_ns,1,0.010202,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_gyro_7_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_ori_7_1.txt,.txt,",",0,1956,1956,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_gyro_7_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/FOL/FOL_acc_7_3.txt,.txt,",",0,734,734,4,4,4,1,ts_col0_ns,1,0.011007,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_gyro_7_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_acc_7_2.txt,.txt,",",0,841,841,4,4,4,1,ts_col0_ns,1,0.010587,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_ori_7_3.txt,.txt,",",0,1960,1960,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_ori_7_1.txt,.txt,",",0,1946,1946,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_gyro_7_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998500,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_acc_7_3.txt,.txt,",",0,846,846,4,4,4,1,ts_col0_ns,1,0.010825,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_ori_7_2.txt,.txt,",",0,1960,1960,4,4,4,1,ts_col0_us,1,5.001000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_gyro_7_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997500,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub7/FALLS/BSC/BSC_acc_7_1.txt,.txt,",",0,779,779,4,4,4,1,ts_col0_ns,1,0.010773,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_ori_21_1.txt,.txt,",",0,1983,1983,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_gyro_21_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_ori_21_3.txt,.txt,",",0,1987,1987,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_acc_21_2.txt,.txt,",",0,853,853,4,4,4,1,ts_col0_ns,1,0.010973,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_acc_21_3.txt,.txt,",",0,868,868,4,4,4,1,ts_col0_ns,1,0.010648,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_acc_21_1.txt,.txt,",",0,854,854,4,4,4,1,ts_col0_ns,1,0.010646,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_ori_21_2.txt,.txt,",",0,1982,1982,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_gyro_21_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FKL/FKL_gyro_21_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_gyro_21_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_ori_21_3.txt,.txt,",",0,1977,1977,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_acc_21_1.txt,.txt,",",0,738,738,4,4,4,1,ts_col0_ns,1,0.011406,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_gyro_21_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_acc_21_3.txt,.txt,",",0,789,789,4,4,4,1,ts_col0_ns,1,0.010339,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_acc_21_3.txt,.txt,",",0,804,804,4,4,4,1,ts_col0_ns,1,0.010320,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_gyro_21_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_acc_21_1.txt,.txt,",",0,869,869,4,4,4,1,ts_col0_ns,1,0.010512,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_gyro_21_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.994000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_acc_21_2.txt,.txt,",",0,835,835,4,4,4,1,ts_col0_ns,1,0.010653,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_ori_21_2.txt,.txt,",",0,1972,1972,4,4,4,1,ts_col0_us,1,4.994000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_ori_21_3.txt,.txt,",",0,1980,1980,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_gyro_21_1.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_ori_21_1.txt,.txt,",",0,1981,1981,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_acc_21_2.txt,.txt,",",0,945,945,4,4,4,1,ts_col0_ns,1,0.010268,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_ori_21_2.txt,.txt,",",0,1982,1982,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/FOL_gyro_21_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/FOL/SDL_ori_21_1.txt,.txt,",",0,1972,1972,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/BSC/BSC_acc_21_1.txt,.txt,",",0,881,881,4,4,4,1,ts_col0_ns,1,0.010589,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/BSC/BSC_acc_21_2.txt,.txt,",",0,908,908,4,4,4,1,ts_col0_ns,1,0.010343,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/BSC/BSC_gyro_21_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub21/FALLS/BSC/BSC_ori_21_2.txt,.txt,",",0,1982,1982,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
