timestamp,ax,ay,az,gx,gy,gz
1526044631762,0.206,-0.036,0.088,141.9,-2.7,17.7
1526044631767,0.074,0.389,-0.12,82.0,-20.4,61.7
1526044631787,-0.173,0.23,0.098,32.0,-20.2,78.3
1526044631806,-0.107,0.119,0.015,0.6,-24.0,80.2
1526044631845,-0.034,-0.085,-0.035,-9.8,-27.1,78.5
1526044631866,0.08,-0.008,-0.025,-3.6,-27.3,72.8
1526044631870,0.096,0.154,0.094,8.2,-24.7,59.7
1526044631887,0.008,0.165,-0.006,-17.3,-23.2,57.1
1526044631906,-0.014,-0.184,-0.039,-21.8,-25.1,56.1
1526044631928,0.043,-0.117,-0.148,3.6,-25.2,51.3
1526044631945,-0.051,0.127,0.118,10.0,-24.1,47.7
1526044631984,-0.05,0.038,0.021,0.5,-23.7,43.3
1526044631988,0.017,-0.058,-0.026,-10.7,-24.1,44.3
1526044632005,0.086,-0.238,-0.056,-7.7,-23.4,44.0
1526044632045,0.122,-0.209,-0.089,6.2,-15.1,39.7
1526044632062,-0.003,-0.055,-0.021,13.3,-11.1,34.2
1526044632065,-0.056,0.067,0.1,-3.1,-15.5,33.0
1526044632105,0.031,-0.096,0.066,-39.1,-22.8,36.2
1526044632125,0.245,-0.383,-0.085,-61.5,-27.4,36.6
1526044632130,0.241,-0.522,-0.041,-64.5,-30.6,20.3
1526044632149,0.188,-0.569,-0.072,-71.1,-40.7,2.7
1526044632167,0.206,-0.502,-0.141,-68.4,-52.4,0.0
1526044632204,0.142,-0.488,-0.296,-89.3,-58.9,11.0
1526044632225,-0.009,-0.368,-0.373,-72.3,-39.6,2.7
1526044632230,-0.034,-0.124,-0.488,-20.9,0.0,-39.3
1526044632248,-0.112,0.42,-0.402,35.7,46.8,-95.2
1526044632288,-0.317,0.867,-0.341,58.6,104.3,-134.9
1526044632308,-0.824,1.005,0.484,54.4,128.6,-119.2
1526044632312,-1.094,0.557,1.663,104.4,82.1,-72.3
1526044632329,-0.617,0.753,0.176,37.0,-0.6,-79.5
1526044632348,0.153,0.167,-0.166,2.3,-11.2,-43.5
1526044632368,0.475,-0.048,0.232,14.3,-3.4,-17.0
1526044632388,0.299,0.294,0.039,-11.1,-2.1,-4.9
1526044632408,0.021,-0.252,-0.073,-20.7,-1.4,8.1
1526044632428,-0.04,-0.318,-0.014,15.1,5.2,1.9
1526044632450,-0.024,-0.185,-0.02,56.9,8.6,-6.1
1526044632476,-0.022,0.231,0.095,60.6,2.8,-14.6
1526044632488,0.029,0.303,0.114,29.7,-14.8,-13.7
1526044632522,0.061,0.085,0.039,10.9,-21.0,-14.6
1526044632543,0.107,-0.063,-0.079,14.6,-16.4,-11.1
1526044632549,0.0,-0.025,-0.051,7.5,-11.6,-5.1
1526044632587,0.018,-0.157,-0.065,6.2,-11.5,-0.8
1526044632608,-0.023,-0.068,-0.048,9.7,-0.8,0.8
1526044632610,-0.119,-0.055,0.033,15.9,5.3,2.4
1526044632626,-0.015,0.123,0.018,10.7,5.4,5.0
1526044632649,0.003,0.083,0.027,-4.5,2.2,8.2
1526044632668,0.01,-0.015,0.014,-8.0,-0.4,8.2
1526044632689,0.035,-0.001,0.0,-5.3,-1.0,6.7
1526044632728,0.0,0.08,0.014,-13.2,-0.9,6.0
1526044632748,-0.016,0.127,0.014,-43.4,-0.3,8.3
1526044632750,-0.036,0.145,0.08,-114.3,9.5,7.7
1526044632789,-0.092,0.148,0.259,-177.0,6.9,-3.7
1526044632810,-0.056,0.433,0.29,-284.0,-3.2,-18.6
1526044632814,-0.341,0.437,0.467,-476.4,-47.7,-38.0
1526044632834,-0.282,0.184,0.354,-650.8,-103.8,-58.2
1526044632872,-0.014,0.379,-0.101,-745.6,-150.8,-61.8
1526044632893,-0.072,0.204,-0.258,-760.8,-170.1,-76.0
1526044632896,-0.039,-0.248,-0.705,-632.9,-151.9,-96.1
1526044632908,0.069,-0.435,-0.756,-392.3,-96.4,-111.3
1526044632947,0.104,-0.179,-0.511,-220.6,-47.3,-107.1
1526044632968,0.028,-0.315,-0.512,-105.1,-13.8,-99.1
1526044632972,-0.163,-0.076,-0.472,-14.5,24.3,-101.6
1526044633010,0.004,0.064,-0.453,-7.6,55.0,-92.9
1526044633030,0.047,0.098,-0.246,-9.7,76.7,-88.3
1526044633032,-0.005,0.228,-0.037,14.1,85.8,-78.7
1526044633071,-0.075,0.156,-0.024,32.0,90.1,-68.6
1526044633092,-0.007,0.249,0.159,34.9,84.8,-58.7
1526044633094,-0.013,0.324,0.299,25.6,70.5,-45.1
1526044633111,-0.035,0.507,0.317,-4.4,53.1,-26.7
1526044633132,-0.077,0.232,0.281,-29.7,37.3,-12.3
1526044633169,-0.039,0.186,0.24,-27.0,20.3,-4.8
1526044633190,-0.007,0.116,0.143,-28.4,6.8,3.3
1526044633192,-0.003,0.086,0.067,-8.0,3.4,10.2
1526044633232,-0.05,0.023,0.126,13.3,0.6,16.9
1526044633253,-0.068,0.066,0.111,26.8,-7.1,22.8
1526044633258,-0.035,0.054,-0.019,13.4,-13.9,26.0
1526044633277,0.0,-0.041,-0.06,2.0,-13.2,22.8
1526044633297,0.032,-0.184,-0.025,7.8,-9.2,16.4
1526044633314,0.036,-0.12,-0.008,20.3,-7.6,9.9
1526044633334,0.009,-0.002,-0.042,20.0,-7.7,5.7
1526044633354,-0.019,-0.034,-0.016,14.5,-7.4,5.0
1526044633376,-0.072,-0.195,0.096,25.9,-8.9,-2.0
1526044633395,0.014,-0.167,0.086,28.6,-15.0,-12.9
1526044633417,0.025,-0.032,0.077,8.5,-22.5,-18.9
1526044633437,-0.023,0.08,0.006,-22.3,-29.7,-22.2
1526044633475,-0.024,0.062,-0.059,-79.6,-32.2,-26.5
1526044633479,0.027,-0.053,-0.086,-107.7,-29.8,-32.1
1526044633495,0.021,0.065,-0.056,-99.6,-24.8,-33.2
1526044633533,-0.013,0.111,0.065,-106.1,-23.4,-29.1
1526044633554,-0.022,0.031,0.05,-95.9,-24.1,-26.4
1526044633557,0.001,0.01,-0.011,-71.0,-24.9,-22.5
1526044633595,0.001,0.169,0.028,-35.9,-23.4,-15.8
1526044633597,0.0,0.249,0.038,-36.0,-24.5,-5.7
1526044633615,-0.02,0.083,-0.035,-37.3,-24.9,-0.1
1526044633634,0.0,0.069,-0.127,-33.2,-22.0,3.5
1526044633654,0.0,0.165,-0.105,-49.8,-19.5,7.1
1526044633693,0.008,0.053,-0.068,-76.8,-17.3,8.5
1526044633715,0.021,-0.121,-0.037,-61.5,-11.7,5.7
1526044633718,0.01,0.001,0.031,-32.1,-9.5,5.2
1526044633738,-0.011,0.111,-0.009,-31.8,-10.5,7.1
1526044633759,-0.02,-0.002,0.03,-35.0,-12.5,9.9
1526044633796,-0.011,-0.073,0.041,-17.8,-15.2,8.3
1526044633816,0.011,-0.014,-0.017,-7.1,-15.7,4.9
1526044633819,0.012,0.05,-0.067,-14.6,-15.0,3.9
1526044633834,0.009,0.028,-0.071,-29.8,-11.8,5.2
1526044633856,0.002,-0.083,-0.086,-20.1,-5.7,4.6
1526044633894,0.01,-0.053,-0.119,-16.7,-1.2,0.6
1526044633913,0.03,0.011,-0.07,-32.0,2.7,-3.4
1526044633915,0.018,0.011,0.002,-34.7,5.9,-4.6
1526044633937,0.005,0.018,0.064,-24.2,6.2,-2.3
1526044633958,-0.011,0.056,0.092,-11.0,2.2,0.9
1526044633998,0.005,0.062,0.047,-3.4,-2.3,3.5
1526044634018,0.014,0.099,0.017,-4.9,-5.2,3.9
1526044634023,0.018,0.098,-0.027,-14.9,-4.8,6.7
1526044634040,-0.003,0.011,-0.039,-13.9,-2.6,9.8
1526044634059,-0.023,-0.083,-0.05,-11.2,-0.6,8.6
1526044634078,0.004,-0.136,-0.032,-14.1,-0.4,1.0
1526044634115,0.03,-0.125,-0.029,-18.6,2.0,-6.9
1526044634134,0.012,-0.133,0.056,-4.4,3.5,-12.5
1526044634139,-0.039,-0.141,0.069,14.9,0.2,-17.2
1526044634180,0.0,-0.029,0.014,28.1,-2.0,-21.3
1526044634198,0.039,0.09,-0.042,26.6,-1.1,-21.4
1526044634202,0.025,0.183,-0.064,17.3,1.7,-16.4
1526044634241,-0.001,0.284,-0.031,6.5,2.5,-6.0
1526044634245,-0.003,0.265,-0.011,-9.9,1.2,5.0
1526044634261,0.018,0.187,-0.003,-20.6,1.0,14.7
1526044634281,0.016,0.133,0.006,-21.4,1.2,20.1
1526044634301,-0.022,-0.008,0.069,-31.8,-0.8,22.0
1526044634321,-0.009,-0.197,0.055,-28.8,-4.8,17.0
1526044634358,0.006,-0.229,0.006,-11.3,-5.8,8.5
1526044634379,0.004,-0.199,-0.041,-0.1,-3.4,-1.6
1526044634383,-0.001,-0.144,-0.044,11.0,0.3,-10.5
1526044634403,0.0,0.021,-0.011,18.4,1.2,-14.2
1526044634423,0.004,0.151,0.008,11.2,0.5,-10.8
1526044634463,0.026,0.178,-0.02,1.8,0.4,-4.0
1526044634483,0.031,0.184,-0.022,-4.3,1.0,3.8
1526044634488,0.01,0.148,-0.023,-10.6,2.2,10.3
1526044634505,-0.007,0.045,0.014,-15.4,2.2,13.2
1526044634545,0.003,-0.031,0.026,-21.0,0.8,13.4
1526044634550,0.016,-0.078,0.019,-16.6,-0.4,9.9
1526044634565,0.009,-0.056,0.007,-7.7,-0.7,6.8
1526044634583,-0.004,-0.027,0.001,1.1,-0.6,4.6
1526044634603,-0.005,0.005,-0.008,3.1,-0.6,3.2
1526044634625,0.008,-0.001,0.007,3.1,-0.2,1.8
1526044634644,0.019,0.021,-0.006,-0.6,-1.0,1.0
1526044634663,0.008,0.047,-0.016,-1.7,-1.0,1.3
1526044634703,-0.003,0.044,-0.006,-2.4,-0.1,3.6
1526044634723,0.0,-0.011,0.013,-1.0,0.1,3.8
1526044634727,0.026,-0.034,-0.002,-0.1,-0.2,1.6
1526044634742,0.017,0.005,-0.015,-2.1,-0.1,-1.0
1526044634763,0.005,0.022,-0.018,-4.6,0.1,-1.6
1526044634782,-0.004,0.024,-0.001,-0.1,0.8,-0.3
1526044634822,0.005,0.022,0.024,4.2,0.4,1.1
1526044634844,0.019,0.021,0.001,4.2,-0.4,0.3
1526044634849,0.023,0.042,-0.012,-1.6,-0.4,-0.5
1526044634866,0.007,0.053,-0.008,-4.1,0.3,0.3
1526044634906,-0.006,0.021,0.002,-4.1,0.9,3.2
1526044634925,0.003,-0.028,0.006,1.0,0.8,2.9
1526044634929,0.018,-0.01,-0.014,3.1,0.3,0.0
1526044634948,0.013,0.032,-0.011,0.6,0.4,-1.5
1526044634965,0.001,0.043,-0.009,-3.2,1.2,0.4
1526044634984,-0.008,-0.015,0.031,0.0,1.2,1.4
1526044635006,0.008,-0.028,0.03,3.9,-0.7,-0.5
1526044635025,0.022,0.002,-0.005,4.3,-1.4,-2.9
1526044635046,0.016,0.062,-0.028,2.4,-0.1,-2.3
1526044635066,-0.009,0.055,0.0,0.4,1.0,0.5
1526044635085,-0.005,0.003,0.034,1.6,0.1,2.1
1526044635123,0.019,0.007,0.008,2.7,-1.2,1.2
1526044635145,0.023,0.026,-0.019,1.7,-0.9,0.4
1526044635148,-0.002,0.036,-0.017,0.5,0.2,1.6
1526044635186,-0.014,0.013,0.024,1.6,-0.1,2.9
1526044635207,0.008,-0.039,0.031,5.4,-1.3,2.1
1526044635210,0.031,-0.02,-0.002,7.5,-2.0,-0.7
1526044635225,0.016,0.034,-0.04,4.1,-0.6,-2.0
1526044635264,-0.009,0.057,-0.015,-0.6,0.6,-0.1
1526044635286,-0.016,0.017,0.017,-0.2,0.5,1.9
1526044635290,0.018,-0.013,0.01,1.5,0.1,1.4
1526044635308,0.03,0.003,-0.004,1.8,0.3,-0.2
1526044635347,0.0,0.04,-0.005,-0.4,0.8,-0.6
1526044635368,-0.044,0.049,0.045,-1.3,-0.4,2.2
1526044635373,-0.007,-0.003,0.071,2.2,-3.8,4.7
1526044635389,0.027,0.005,0.109,9.0,-7.9,4.2
1526044635408,0.023,0.03,0.117,5.3,-14.1,4.7
1526044635446,-0.02,0.075,0.107,8.0,-19.6,7.2
1526044635467,-0.045,-0.024,0.012,12.0,-22.7,9.5
1526044635472,-0.028,-0.055,-0.003,21.0,-22.1,8.0
1526044635488,-0.002,0.182,0.188,18.2,-32.6,8.6
1526044635507,0.058,-0.222,0.08,39.3,-39.9,6.0
1526044635529,0.012,-0.72,-0.402,116.9,-26.2,-9.9
1526044635547,0.098,-1.072,-0.781,268.6,14.7,-42.9
1526044635585,0.097,-0.84,-0.734,444.0,59.0,-70.0
1526044635604,-0.09,0.008,-0.556,531.9,73.6,-78.2
1526044635609,-0.298,-0.061,-0.516,529.2,65.9,-94.9
1526044635647,-0.224,-0.241,-0.435,533.7,52.9,-120.8
1526044635667,-0.141,0.242,-0.399,545.3,46.1,-127.7
1526044635669,-0.146,0.946,-0.33,420.4,31.5,-111.1
1526044635688,-0.002,0.884,-0.166,217.5,11.9,-81.5
1526044635725,0.037,0.28,0.038,114.4,3.5,-67.1
1526044635747,0.044,0.088,0.128,101.9,0.8,-69.3
1526044635752,-0.008,0.325,0.093,43.6,-8.8,-63.1
1526044635771,-0.021,0.31,0.038,-26.4,-16.5,-50.7
1526044635793,-0.037,0.176,0.116,-58.2,-21.1,-45.4
1526044635813,-0.034,0.082,0.124,-49.5,-25.6,-38.3
1526044635832,-0.034,0.007,0.028,10.0,-26.5,-23.9
1526044635853,-0.084,0.171,0.042,77.0,-25.1,-8.8
1526044635873,-0.034,0.243,0.024,76.7,-24.6,1.2
1526044635889,0.067,0.164,-0.046,37.9,-23.9,7.1
1526044635909,0.096,0.122,-0.164,5.3,-23.6,12.1
1526044635928,0.11,0.107,-0.313,-18.8,-18.3,14.3
1526044635965,0.104,0.027,-0.407,-38.1,-4.7,12.1
1526044635987,0.062,-0.044,-0.394,-41.2,15.9,5.5
1526044635991,0.021,-0.074,-0.218,-28.7,36.3,0.5
1526044636030,-0.043,-0.098,0.073,-6.1,45.0,-3.8
1526044636050,-0.046,-0.098,0.26,16.1,41.2,-8.0
1526044636054,-0.074,0.03,0.394,21.3,25.5,-8.3
1526044636072,-0.091,0.115,0.492,11.8,-0.2,-4.4
1526044636114,-0.047,0.097,0.455,7.8,-26.0,-0.5
1526044636134,-0.023,0.095,0.192,-0.9,-44.6,7.2
1526044636139,0.036,-0.077,-0.137,11.5,-49.3,10.2
1526044636156,0.041,0.071,-0.346,32.0,-38.3,13.2
1526044636170,0.113,0.122,-0.391,4.0,-25.6,13.2
1526044636210,0.123,0.106,-0.391,-39.8,-9.7,8.7
1526044636230,0.104,-0.128,-0.33,-46.6,10.0,1.0
1526044636234,0.032,-0.081,-0.181,-22.0,29.2,-3.2
1526044636253,-0.018,-0.054,-0.024,7.3,37.9,-3.0
1526044636274,-0.042,0.101,0.101,16.4,40.0,-3.1
1526044636297,-0.033,0.059,0.213,0.1,29.5,-1.8
1526044636317,-0.021,0.064,0.298,-8.2,14.6,-2.8
1526044636336,-0.057,0.051,0.401,-3.7,-3.8,-0.2
1526044636357,-0.043,0.07,0.293,5.1,-21.2,2.5
1526044636378,0.009,0.15,0.024,-2.7,-31.3,9.1
1526044636392,0.03,0.085,-0.081,-12.6,-32.4,13.3
1526044636431,0.016,0.019,-0.064,-5.6,-30.0,14.6
1526044636450,0.023,0.134,-0.126,2.5,-22.2,15.8
1526044636453,0.034,0.34,-0.152,-30.6,-16.3,22.2
1526044636493,0.065,0.463,-0.167,-108.7,-12.2,32.4
1526044636512,0.049,0.477,-0.207,-182.3,-8.9,45.5
1526044636515,0.003,0.32,-0.193,-198.1,-5.5,61.0
1526044636553,0.021,-0.198,-0.308,-104.5,3.6,76.1
1526044636573,-0.006,-0.237,-0.263,66.0,23.6,87.7
1526044636575,-0.008,0.319,-0.118,183.0,41.4,107.8
1526044636591,-0.082,0.472,-0.154,173.1,53.6,132.2
1526044636611,-0.11,-0.036,-0.161,184.8,68.7,137.7
1526044636651,-0.08,-0.408,-0.071,268.1,86.4,125.8
1526044636673,-0.026,-0.262,-0.021,332.3,103.1,109.1
1526044636675,0.002,0.095,-0.076,323.3,113.6,92.4
1526044636712,-0.018,0.39,-0.138,235.9,122.2,80.5
1526044636732,-0.156,0.094,0.117,159.8,116.2,70.8
1526044636734,-0.063,0.048,0.264,104.5,108.6,55.5
1526044636774,0.006,-0.067,0.188,86.5,99.5,47.5
1526044636793,0.022,-0.05,0.074,117.2,88.8,46.8
1526044636796,-0.113,0.026,0.246,146.5,81.5,46.3
1526044636836,-0.097,0.063,0.291,123.8,70.3,38.3
1526044636858,-0.001,0.064,0.216,69.9,57.0,32.1
1526044636863,0.044,-0.067,0.118,26.5,43.8,28.0
1526044636877,0.064,-0.075,0.05,20.2,39.0,19.2
1526044636896,0.055,0.048,0.032,25.8,37.2,16.6
1526044636937,0.064,0.056,-0.021,26.0,36.8,18.0
1526044636957,0.078,0.032,0.0,20.6,38.9,16.9
1526044636961,0.016,-0.035,0.069,11.0,35.8,14.1
1526044636981,-0.002,-0.053,0.212,-1.5,24.2,5.3
1526044636998,-0.049,0.056,0.079,5.1,14.3,4.6
1526044637037,-0.009,0.069,0.05,3.6,9.0,4.9
1526044637059,0.021,0.026,0.057,0.3,5.0,6.3
1526044637063,0.04,0.011,-0.014,-3.5,4.0,6.6
1526044637081,0.042,-0.024,-0.034,-4.3,7.0,5.3
1526044637098,0.03,-0.031,0.018,0.3,9.2,2.2
1526044637118,0.026,-0.037,0.032,5.1,7.8,-0.5
1526044637139,0.047,-0.024,0.012,8.0,6.5,-3.6
1526044637178,0.044,-0.004,-0.012,6.6,8.0,-4.5
1526044637183,0.031,-0.008,0.01,6.8,8.9,-5.1
1526044637199,0.018,-0.021,0.03,13.8,7.2,-7.1
1526044637240,0.029,0.063,0.027,12.6,4.3,-10.0
1526044637244,0.025,0.078,0.004,6.8,2.6,-9.9
1526044637261,0.03,0.053,-0.002,2.0,3.1,-8.2
1526044637283,0.014,0.01,0.031,5.8,2.4,-5.4
1526044637301,0.017,0.012,0.022,7.9,0.6,-5.3
1526044637318,0.008,0.03,0.019,10.1,-1.3,-5.7
1526044637338,0.021,0.022,0.006,12.6,-1.9,-6.0
1526044637360,0.039,0.005,-0.009,11.8,-2.1,-6.5
1526044637379,0.037,-0.051,-0.044,10.3,-0.1,-8.8
1526044637398,0.028,-0.007,-0.038,10.4,4.3,-9.0
1526044637440,0.004,-0.008,0.029,14.5,5.5,-11.1
1526044637461,0.019,-0.026,0.04,22.3,2.2,-14.3
1526044637466,0.038,-0.007,0.014,19.1,0.3,-18.3
1526044637485,0.039,-0.009,-0.022,15.0,0.4,-21.6
1526044637513,0.006,0.073,0.016,20.3,0.8,-20.0
1526044637526,0.005,0.093,0.03,20.3,1.0,-16.6
1526044637543,0.018,0.07,0.019,15.6,-0.8,-12.8
1526044637563,0.034,0.035,-0.001,10.4,-2.7,-11.3
1526044637581,0.038,0.02,-0.013,10.9,-2.0,-12.1
1526044637601,0.026,-0.003,0.002,10.9,-0.7,-13.9
1526044637637,0.022,-0.031,0.011,11.5,-1.3,-15.0
1526044637657,0.028,-0.04,0.008,15.4,-1.9,-17.4
1526044637661,0.039,-0.021,-0.002,16.6,-2.0,-21.2
1526044637699,0.014,0.025,0.005,14.9,-2.7,-24.2
1526044637719,0.006,0.033,0.006,12.5,-3.7,-24.7
1526044637722,0.002,0.034,0.014,13.0,-4.6,-24.1
1526044637760,0.017,0.037,-0.006,10.9,-4.6,-22.5
1526044637780,0.023,0.075,-0.002,11.8,-3.8,-20.7
1526044637782,0.01,0.096,-0.008,9.4,-3.7,-16.3
1526044637822,0.016,0.089,-0.009,6.5,-2.7,-11.4
1526044637824,0.024,0.038,0.001,4.9,-2.5,-8.0
1526044637843,0.024,0.05,0.011,5.2,-2.4,-8.0
1526044637881,-0.002,0.082,0.01,1.7,-3.5,-6.4
1526044637899,0.014,0.031,-0.002,0.8,-4.0,-3.6
1526044637901,0.024,0.019,0.005,2.3,-3.5,-0.9
1526044637939,0.029,0.037,-0.016,-0.8,-2.9,1.0
1526044637960,0.026,-0.01,0.002,1.7,-2.7,0.6
1526044637962,0.027,-0.019,0.014,3.5,-2.8,-1.3
1526044637999,0.018,-0.017,0.021,6.0,-3.7,-2.8
1526044638020,0.03,0.002,-0.011,3.7,-3.7,-3.7
1526044638022,0.029,-0.012,-0.035,1.1,-3.2,-4.6
1526044638061,0.028,-0.013,0.002,2.8,-1.6,-7.1
1526044638082,0.008,0.046,0.002,-0.2,-1.7,-7.2
1526044638086,0.0,0.041,-0.001,1.8,-1.8,-5.9
1526044638103,0.011,0.058,0.0,3.1,-0.7,-3.3
1526044638142,0.019,0.042,-0.008,0.4,-0.8,-0.9
1526044638162,0.015,0.05,-0.002,-5.1,-1.1,-0.2
1526044638167,0.007,0.077,-0.009,-8.5,-0.3,1.6
1526044638187,0.01,0.014,0.0,-4.0,-0.3,4.0
1526044638207,0.023,-0.03,0.009,-2.9,0.0,3.5
1526044638247,0.016,-0.047,0.015,-1.4,-0.6,0.6
1526044638268,0.022,0.01,-0.001,-2.3,-0.7,-1.9
1526044638272,0.006,0.047,-0.006,-3.0,-0.5,-1.0
1526044638283,0.001,0.033,0.007,-2.0,-0.3,1.5
1526044638323,0.016,0.004,0.007,-2.9,-0.3,2.2
1526044638344,0.024,-0.011,-0.017,-5.0,0.1,1.0
1526044638349,0.009,0.001,0.014,-3.5,-0.4,-1.0
1526044638367,0.001,0.018,0.019,-0.2,-1.3,-1.4
1526044638404,0.012,0.014,-0.002,0.3,-1.8,-1.1
1526044638425,0.019,0.013,-0.013,-0.4,-1.0,-0.6
1526044638428,0.014,0.007,0.001,0.0,0.0,0.0
1526044638464,0.011,0.03,0.006,-0.7,0.0,0.2
1526044638486,0.013,0.04,0.002,-1.2,-0.6,1.2
1526044638490,0.012,0.001,0.006,-0.1,-1.2,1.6
1526044638512,0.01,-0.015,0.004,1.0,-0.9,0.6
1526044638532,0.006,0.011,0.001,1.8,-0.8,-0.2
1526044638549,0.009,0.029,0.0,0.1,-0.6,-0.1
1526044638568,0.008,0.015,0.007,1.1,-1.0,0.5
1526044638589,0.018,0.002,0.003,0.9,-0.9,0.0
1526044638608,0.023,0.0,-0.001,0.1,-0.9,-0.7
1526044638647,0.006,0.013,0.005,1.0,-0.9,-0.7
1526044638667,0.007,0.031,0.014,2.0,-1.3,-0.7
1526044638671,0.006,0.019,0.016,1.0,-2.7,-0.3
1526044638691,0.018,0.013,-0.005,-0.6,-2.5,-0.4
1526044638730,0.011,-0.002,-0.009,1.5,-2.0,-0.7
1526044638751,-0.001,0.001,0.007,2.0,-1.9,-1.5
1526044638756,0.007,-0.012,0.035,3.7,-3.1,-3.0
1526044638769,0.01,-0.032,0.043,7.1,-5.2,-4.2
1526044638806,-0.008,0.006,0.019,6.8,-6.9,-5.4
1526044638828,0.016,-0.024,-0.047,1.2,-6.6,-7.2
1526044638832,0.032,0.0,-0.049,2.9,-3.8,-8.4
1526044638848,0.036,0.019,0.001,1.9,-2.7,-9.8
1526044638887,-0.002,0.039,0.056,1.7,-4.5,-9.2
1526044638905,-0.019,0.063,0.038,-0.6,-6.5,-6.7
1526044638908,-0.005,0.038,0.003,3.1,-7.0,-3.6
1526044638947,0.026,0.05,-0.008,6.4,-6.5,-2.7
1526044638966,0.045,0.052,-0.025,-0.6,-5.7,-2.1
1526044638969,0.014,0.038,-0.032,-3.2,-4.1,-0.5
1526044639009,-0.008,0.01,0.014,-0.9,-3.2,0.2
1526044639028,0.006,-0.033,0.034,1.8,-4.1,-0.5
1526044639034,0.018,-0.004,0.0,0.3,-4.7,-2.2
1526044639053,0.014,0.028,-0.038,-0.8,-3.5,-2.8
1526044639073,0.011,0.023,-0.028,0.8,-1.8,-3.0
1526044639094,0.02,-0.017,0.002,-0.5,-0.7,-2.1
1526044639113,0.007,-0.006,0.019,2.0,-1.2,-2.1
1526044639134,0.004,0.02,0.021,1.5,-2.6,-1.9
1526044639154,0.009,0.068,-0.017,-3.4,-2.5,-1.6
1526044639175,0.012,-0.006,-0.036,-4.1,-0.5,-0.7
1526044639195,0.005,0.021,0.002,1.7,0.8,0.0
1526044639215,-0.001,0.027,0.031,0.0,0.0,0.0
1526044639232,0.005,0.041,0.015,-1.5,-1.7,1.1
1526044639269,0.007,0.027,-0.006,-4.3,-1.8,1.9
1526044639290,0.023,0.011,-0.023,-3.0,-0.2,2.2
1526044639294,0.02,0.01,-0.025,-6.2,1.7,1.9
1526044639313,-0.004,-0.007,0.006,-4.1,1.0,1.1
1526044639350,0.002,0.029,0.027,-4.8,0.5,1.0
1526044639369,0.0,0.012,0.007,-5.3,-0.4,1.9
1526044639373,0.001,0.002,-0.006,-2.0,-0.1,2.1
1526044639413,0.018,-0.006,0.006,-2.0,0.4,1.2
1526044639432,0.01,-0.003,0.007,-1.8,0.0,0.3
1526044639436,0.003,0.033,0.002,-2.5,0.0,0.2
1526044639474,0.001,0.032,-0.001,-2.9,0.3,1.3
1526044639496,0.002,0.012,0.006,-4.8,0.4,2.4
1526044639500,0.007,-0.013,0.015,0.2,0.0,1.4
1526044639512,0.014,-0.001,0.004,0.1,-0.2,0.6
1526044639554,0.009,0.023,-0.015,-0.7,0.0,0.2
1526044639572,0.006,0.03,-0.004,-1.2,0.8,0.9
1526044639576,0.001,-0.001,0.016,-0.9,0.1,1.1
1526044639597,0.007,-0.005,0.011,-0.4,-0.2,0.8
1526044639615,0.004,0.005,-0.002,0.6,-0.4,0.3
1526044639636,0.007,0.028,-0.008,-0.7,0.3,0.2
1526044639655,0.011,0.034,-0.005,-2.7,1.2,1.2
1526044639696,0.0,0.031,0.011,-3.6,1.1,1.7
1526044639701,0.005,0.011,0.009,-3.8,0.1,2.1
1526044639715,0.007,-0.005,0.004,-2.6,-0.3,1.6
1526044639736,0.006,-0.009,-0.004,-1.7,0.6,1.4
1526044639756,0.012,0.003,0.0,-1.0,1.0,0.4
1526044639777,0.007,0.021,0.011,-0.7,0.3,0.2
1526044639796,0.0,0.033,0.001,-1.8,-0.1,0.7
1526044639835,0.0,0.031,-0.005,-1.5,0.6,1.9
1526044639857,0.016,0.015,-0.002,-3.5,1.2,2.4
1526044639861,0.014,-0.002,0.013,-2.3,0.5,1.7
1526044639880,0.008,-0.006,0.019,-2.5,-0.6,1.0
1526044639900,0.0,0.017,-0.006,-1.6,-0.4,0.5
1526044639918,-0.001,0.024,-0.002,-0.3,-0.2,1.2
1526044639937,0.007,0.009,0.0,-0.4,-0.1,1.7
1526044639957,0.011,-0.009,0.001,0.0,-0.2,0.9
1526044639978,0.008,-0.005,0.001,0.7,0.2,0.1
1526044639998,0.003,0.033,0.006,0.9,0.0,0.1
1526044640018,0.004,0.033,0.008,-0.2,-0.3,1.3
1526044640038,0.006,0.001,-0.002,0.6,-0.7,1.4
1526044640061,0.005,-0.015,-0.002,1.2,-0.1,0.7
1526044640079,0.001,0.019,-0.006,0.9,0.9,0.0
1526044640099,0.008,0.04,0.0,-0.5,1.1,0.7
1526044640121,0.009,0.02,0.012,-1.8,0.4,1.6
1526044640139,0.008,-0.009,0.005,-0.7,-0.1,1.3
1526044640178,0.005,-0.008,-0.007,0.0,0.0,0.0
1526044640198,0.004,0.031,0.0,0.3,0.6,-0.1
1526044640203,0.011,0.046,0.002,-1.5,0.6,0.8
1526044640219,0.009,0.012,0.02,-2.4,0.0,1.7
1526044640240,0.002,-0.014,0.006,-2.0,-0.4,1.2
1526044640260,0.002,0.0,-0.003,-1.3,-0.2,0.2
1526044640297,0.001,0.034,0.001,-1.1,0.3,0.4
1526044640318,0.015,0.019,-0.001,-1.5,0.2,1.2
1526044640322,0.014,-0.003,0.006,-1.6,0.0,1.1
1526044640360,0.002,-0.001,0.003,-0.9,-0.4,0.4
